run_id,timestamp,commit_sha,config_hash,model,seed,rounds,broadcasts,coverage,correct_edges,false_edges,total_gt_edges,mission_score,norm_score,runtime_s,logfile
20251117-104551-0-4f4b36,2025-11-17T10:45:51.689123,79158238a610e39334818ac86592c2692730fde0,4a95433418,llama3.1:8b,0,32,3,0.5156,40,0,59,40,0.67797,96.55,logs\simulation_2025-11-17.log
20251117-104733-0-a21e49,2025-11-17T10:47:33.029537,79158238a610e39334818ac86592c2692730fde0,f7e6019153,llama3.1:8b,0,32,3,0.5156,42,0,59,42,0.71186,95.07,logs\simulation_2025-11-17.log
20251117-104921-0-a37139,2025-11-17T10:49:21.058936,79158238a610e39334818ac86592c2692730fde0,f7c2483c5e,llama3.1:8b,0,32,1,0.5312,36,0,59,36,0.61017,101.91,logs\simulation_2025-11-17.log
20251117-105100-0-f5f8b5,2025-11-17T10:51:00.840717,79158238a610e39334818ac86592c2692730fde0,3e10b19994,llama3.1:8b,0,32,1,0.3281,27,0,59,27,0.45763,93.76,logs\simulation_2025-11-17.log
20251117-105245-0-b93e07,2025-11-17T10:52:45.363385,79158238a610e39334818ac86592c2692730fde0,2767bb9292,llama3.1:8b,0,32,3,0.4219,31,0,59,31,0.52542,98.44,logs\simulation_2025-11-17.log
20251117-105438-0-f5eebb,2025-11-17T10:54:38.830727,79158238a610e39334818ac86592c2692730fde0,4042f4a8c7,llama3.1:8b,0,32,3,0.4062,35,0,59,35,0.59322,107.39,logs\simulation_2025-11-17.log
20251117-105625-0-a359cd,2025-11-17T10:56:25.355846,79158238a610e39334818ac86592c2692730fde0,6e67045fc2,llama3.1:8b,0,32,3,0.5469,44,0,59,44,0.74576,100.38,logs\simulation_2025-11-17.log
20251117-105801-0-b67e4e,2025-11-17T10:58:01.723750,79158238a610e39334818ac86592c2692730fde0,19df5a3826,llama3.1:8b,0,32,3,0.4219,35,0,59,35,0.59322,90.33,logs\simulation_2025-11-17.log
20251117-105944-0-bdbff9,2025-11-17T10:59:44.094742,79158238a610e39334818ac86592c2692730fde0,bb55edbb1d,llama3.1:8b,0,32,3,0.4844,38,0,59,38,0.64407,96.25,logs\simulation_2025-11-17.log
20251117-110132-0-08b6b9,2025-11-17T11:01:32.551188,79158238a610e39334818ac86592c2692730fde0,0d999eebb6,llama3.1:8b,0,32,3,0.5781,43,0,59,43,0.72881,102.4,logs\simulation_2025-11-17.log
20251117-110308-0-7df94d,2025-11-17T11:03:08.650478,79158238a610e39334818ac86592c2692730fde0,3634d577da,llama3.1:8b,0,32,3,0.4375,40,0,59,40,0.67797,89.96,logs\simulation_2025-11-17.log
20251117-110452-0-b90301,2025-11-17T11:04:52.540511,79158238a610e39334818ac86592c2692730fde0,45a97dad25,llama3.1:8b,0,32,3,0.5469,41,0,59,41,0.69492,97.78,logs\simulation_2025-11-17.log
20251117-110628-0-f499cf,2025-11-17T11:06:28.963185,79158238a610e39334818ac86592c2692730fde0,0369454840,llama3.1:8b,0,32,4,0.5156,47,0,59,47,0.79661,90.36,logs\simulation_2025-11-17.log
20251117-110806-0-30e6eb,2025-11-17T11:08:06.632243,79158238a610e39334818ac86592c2692730fde0,f255db6438,llama3.1:8b,0,32,1,0.3125,20,0,59,20,0.33898,91.67,logs\simulation_2025-11-17.log
20251117-110946-0-696615,2025-11-17T11:09:46.437888,79158238a610e39334818ac86592c2692730fde0,ff70774ef7,llama3.1:8b,0,32,1,0.4844,34,0,59,34,0.57627,93.57,logs\simulation_2025-11-17.log
20251117-111121-0-85ceb9,2025-11-17T11:11:21.103334,79158238a610e39334818ac86592c2692730fde0,fae8d8f137,llama3.1:8b,0,32,1,0.3125,25,0,59,25,0.42373,88.53,logs\simulation_2025-11-17.log
20251117-111254-0-17c596,2025-11-17T11:12:54.259358,79158238a610e39334818ac86592c2692730fde0,90699201cf,llama3.1:8b,0,32,2,0.4531,34,0,59,34,0.57627,87.12,logs\simulation_2025-11-17.log
20251117-111435-0-d8d316,2025-11-17T11:14:35.556541,79158238a610e39334818ac86592c2692730fde0,a7d1e4160d,llama3.1:8b,0,32,3,0.5625,41,0,59,41,0.69492,95.2,logs\simulation_2025-11-17.log
20251117-111626-0-a9bfa2,2025-11-17T11:16:26.666190,79158238a610e39334818ac86592c2692730fde0,8817cdd18c,llama3.1:8b,0,32,1,0.6406,53,0,59,53,0.89831,105.06,logs\simulation_2025-11-17.log
20251117-111813-0-b45bfb,2025-11-17T11:18:13.665341,79158238a610e39334818ac86592c2692730fde0,ff1a0175ff,llama3.1:8b,0,32,1,0.5312,48,0,59,48,0.81356,100.93,logs\simulation_2025-11-17.log
20251117-112005-0-d3d2ab,2025-11-17T11:20:05.629198,79158238a610e39334818ac86592c2692730fde0,c464eda028,llama3.1:8b,0,32,3,0.4531,36,0,59,36,0.61017,105.8,logs\simulation_2025-11-17.log
20251117-112203-0-65b129,2025-11-17T11:22:03.970734,79158238a610e39334818ac86592c2692730fde0,58eff35189,llama3.1:8b,0,32,3,0.5469,35,0,59,35,0.59322,112.27,logs\simulation_2025-11-17.log
20251117-112348-0-3ee7c0,2025-11-17T11:23:48.816752,79158238a610e39334818ac86592c2692730fde0,9b3e5e5fa1,llama3.1:8b,0,32,3,0.4688,36,0,59,36,0.61017,98.65,logs\simulation_2025-11-17.log
20251117-112539-0-b1299a,2025-11-17T11:25:39.839039,79158238a610e39334818ac86592c2692730fde0,d480b73d41,llama3.1:8b,0,32,3,0.5,41,0,59,41,0.69492,104.92,logs\simulation_2025-11-17.log
20251117-112711-0-81c448,2025-11-17T11:27:11.310933,79158238a610e39334818ac86592c2692730fde0,8581381116,llama3.1:8b,0,32,3,0.3594,29,0,59,29,0.49153,85.35,logs\simulation_2025-11-17.log
20251117-112853-0-cd3042,2025-11-17T11:28:53.049311,79158238a610e39334818ac86592c2692730fde0,9b1fb801a7,llama3.1:8b,0,32,1,0.2812,24,0,59,24,0.40678,95.41,logs\simulation_2025-11-17.log
20251117-113044-0-49ee26,2025-11-17T11:30:44.198905,79158238a610e39334818ac86592c2692730fde0,daf421d685,llama3.1:8b,0,32,3,0.5469,42,0,59,42,0.71186,104.98,logs\simulation_2025-11-17.log
20251117-113227-0-e6609a,2025-11-17T11:32:27.064210,79158238a610e39334818ac86592c2692730fde0,42ddb2670e,llama3.1:8b,0,32,3,0.5938,45,0,59,45,0.76271,96.77,logs\simulation_2025-11-17.log
20251117-113412-0-f94319,2025-11-17T11:34:12.839871,79158238a610e39334818ac86592c2692730fde0,2a66e1d354,llama3.1:8b,0,32,2,0.5469,46,0,59,46,0.77966,99.58,logs\simulation_2025-11-17.log
20251117-113542-0-ed8f27,2025-11-17T11:35:42.479232,79158238a610e39334818ac86592c2692730fde0,896ed6fb1a,llama3.1:8b,0,32,1,0.3281,25,0,59,25,0.42373,83.57,logs\simulation_2025-11-17.log
20251117-113720-0-091ab6,2025-11-17T11:37:19.985753,79158238a610e39334818ac86592c2692730fde0,5ca6a4ca6b,llama3.1:8b,0,32,3,0.5,30,0,59,30,0.50847,91.49,logs\simulation_2025-11-17.log
20251117-113852-0-69f9b8,2025-11-17T11:38:52.765828,79158238a610e39334818ac86592c2692730fde0,aae54c2989,llama3.1:8b,0,32,1,0.3594,28,0,59,28,0.47458,86.74,logs\simulation_2025-11-17.log
20251117-114029-0-3316ab,2025-11-17T11:40:29.215562,79158238a610e39334818ac86592c2692730fde0,890fc74a57,llama3.1:8b,0,32,3,0.5156,35,0,59,35,0.59322,90.35,logs\simulation_2025-11-17.log
20251117-114211-0-4d11cb,2025-11-17T11:42:11.435832,79158238a610e39334818ac86592c2692730fde0,8547d8cbad,llama3.1:8b,0,32,3,0.4844,33,0,59,33,0.55932,96.15,logs\simulation_2025-11-17.log
20251117-114353-0-d7e40e,2025-11-17T11:43:53.849555,79158238a610e39334818ac86592c2692730fde0,787ed34a51,llama3.1:8b,0,32,3,0.5625,40,0,59,40,0.67797,96.22,logs\simulation_2025-11-17.log
20251117-114533-0-e997a8,2025-11-17T11:45:33.081486,79158238a610e39334818ac86592c2692730fde0,7ea646b703,llama3.1:8b,0,32,3,0.5156,41,0,59,41,0.69492,93.08,logs\simulation_2025-11-17.log
20251117-114713-0-ece880,2025-11-17T11:47:13.329194,79158238a610e39334818ac86592c2692730fde0,264a704a30,llama3.1:8b,0,32,3,0.4375,29,0,59,29,0.49153,94.16,logs\simulation_2025-11-17.log
20251117-114855-0-6e2b65,2025-11-17T11:48:55.895714,79158238a610e39334818ac86592c2692730fde0,e9b0b92f2e,llama3.1:8b,0,32,1,0.625,47,0,59,47,0.79661,96.48,logs\simulation_2025-11-17.log
20251117-115048-0-a9520a,2025-11-17T11:50:48.851004,79158238a610e39334818ac86592c2692730fde0,406f41f330,llama3.1:8b,0,32,3,0.5156,28,0,59,28,0.47458,106.87,logs\simulation_2025-11-17.log
20251117-115228-0-e0138e,2025-11-17T11:52:28.514175,79158238a610e39334818ac86592c2692730fde0,ce227ddb1f,llama3.1:8b,0,32,3,0.4375,31,0,59,31,0.52542,93.59,logs\simulation_2025-11-17.log
20251117-115413-0-414a3a,2025-11-17T11:54:13.216671,79158238a610e39334818ac86592c2692730fde0,70b332c12a,llama3.1:8b,0,32,3,0.5625,39,0,59,39,0.66102,98.62,logs\simulation_2025-11-17.log
20251117-115559-0-497478,2025-11-17T11:55:59.013387,79158238a610e39334818ac86592c2692730fde0,46d20f19a7,llama3.1:8b,0,32,1,0.5938,48,0,59,48,0.81356,99.72,logs\simulation_2025-11-17.log
20251117-115737-0-3db26c,2025-11-17T11:57:37.266538,79158238a610e39334818ac86592c2692730fde0,72c32f460d,llama3.1:8b,0,32,4,0.5781,37,0,59,37,0.62712,92.16,logs\simulation_2025-11-17.log
20251117-115927-0-cb979c,2025-11-17T11:59:27.695941,79158238a610e39334818ac86592c2692730fde0,82c828bf55,llama3.1:8b,0,32,3,0.4688,33,0,59,33,0.55932,104.38,logs\simulation_2025-11-17.log
20251117-120108-0-b5af5f,2025-11-17T12:01:08.930115,79158238a610e39334818ac86592c2692730fde0,cb5536a47a,llama3.1:8b,0,32,3,0.4219,32,0,59,32,0.54237,95.14,logs\simulation_2025-11-17.log
20251117-120240-0-1ba428,2025-11-17T12:02:40.855162,79158238a610e39334818ac86592c2692730fde0,d53e7ec0da,llama3.1:8b,0,32,4,0.2969,13,0,59,13,0.22034,85.86,logs\simulation_2025-11-17.log
20251117-120429-0-c56f67,2025-11-17T12:04:29.720250,79158238a610e39334818ac86592c2692730fde0,107eac78ca,llama3.1:8b,0,32,4,0.5781,48,0,59,48,0.81356,102.86,logs\simulation_2025-11-17.log
20251117-120612-0-6b5b76,2025-11-17T12:06:12.347470,79158238a610e39334818ac86592c2692730fde0,6380815c3d,llama3.1:8b,0,32,1,0.4219,33,0,59,33,0.55932,96.57,logs\simulation_2025-11-17.log
20251117-120759-0-bf1de3,2025-11-17T12:07:59.039624,79158238a610e39334818ac86592c2692730fde0,20252f66a2,llama3.1:8b,0,32,3,0.4219,38,0,59,38,0.64407,100.58,logs\simulation_2025-11-17.log
20251117-120946-0-060a5d,2025-11-17T12:09:46.241793,79158238a610e39334818ac86592c2692730fde0,e45c196ef2,llama3.1:8b,0,32,4,0.5312,40,0,59,40,0.67797,101.09,logs\simulation_2025-11-17.log
20251117-121122-0-017ad1,2025-11-17T12:11:22.435176,79158238a610e39334818ac86592c2692730fde0,a652347b0d,llama3.1:8b,0,32,3,0.375,37,0,59,37,0.62712,89.96,logs\simulation_2025-11-17.log
20251117-121303-0-dd7df4,2025-11-17T12:13:03.681293,79158238a610e39334818ac86592c2692730fde0,f5f7cb42bb,llama3.1:8b,0,32,3,0.4688,31,0,59,31,0.52542,95.0,logs\simulation_2025-11-17.log
20251117-121439-0-883d90,2025-11-17T12:14:39.870496,79158238a610e39334818ac86592c2692730fde0,09ad67643c,llama3.1:8b,0,32,1,0.5781,47,0,59,47,0.79661,90.0,logs\simulation_2025-11-17.log
20251117-121619-0-98187f,2025-11-17T12:16:19.907993,79158238a610e39334818ac86592c2692730fde0,35ef2858cb,llama3.1:8b,0,32,3,0.4219,35,0,59,35,0.59322,93.85,logs\simulation_2025-11-17.log
20251117-121758-0-ead5cb,2025-11-17T12:17:58.168404,79158238a610e39334818ac86592c2692730fde0,b04e41b721,llama3.1:8b,0,32,1,0.5156,46,0,59,46,0.77966,91.96,logs\simulation_2025-11-17.log
20251117-121940-0-d290c9,2025-11-17T12:19:40.219037,79158238a610e39334818ac86592c2692730fde0,f75f2c983b,llama3.1:8b,0,32,3,0.5156,34,0,59,34,0.57627,95.94,logs\simulation_2025-11-17.log
20251117-122135-0-f36f19,2025-11-17T12:21:35.448287,79158238a610e39334818ac86592c2692730fde0,171a829cda,llama3.1:8b,0,32,4,0.4844,43,0,59,43,0.72881,109.12,logs\simulation_2025-11-17.log
20251117-122321-0-d1fd07,2025-11-17T12:23:21.027098,79158238a610e39334818ac86592c2692730fde0,de6bcb2bd0,llama3.1:8b,0,32,3,0.5938,42,0,59,42,0.71186,99.47,logs\simulation_2025-11-17.log
20251117-122456-0-bcc08e,2025-11-17T12:24:56.594135,79158238a610e39334818ac86592c2692730fde0,49f0b6b3a4,llama3.1:8b,0,32,4,0.5156,33,0,59,33,0.55932,89.33,logs\simulation_2025-11-17.log
20251117-122641-0-fe98e0,2025-11-17T12:26:41.594342,79158238a610e39334818ac86592c2692730fde0,a8302c7d1d,llama3.1:8b,0,32,4,0.4688,30,0,59,30,0.50847,98.92,logs\simulation_2025-11-17.log
20251117-122815-0-f57f3e,2025-11-17T12:28:15.214381,79158238a610e39334818ac86592c2692730fde0,591f7a946c,llama3.1:8b,0,32,1,0.3906,29,0,59,29,0.49153,87.43,logs\simulation_2025-11-17.log
20251117-123000-0-f46e0b,2025-11-17T12:30:00.509618,79158238a610e39334818ac86592c2692730fde0,75ad92ecf2,llama3.1:8b,0,32,1,0.6094,47,0,59,47,0.79661,99.11,logs\simulation_2025-11-17.log
20251117-123143-0-eace4f,2025-11-17T12:31:43.755887,79158238a610e39334818ac86592c2692730fde0,493fb5eee9,llama3.1:8b,0,32,1,0.3594,27,0,59,27,0.45763,97.2,logs\simulation_2025-11-17.log
20251117-123329-0-d568ed,2025-11-17T12:33:29.508984,79158238a610e39334818ac86592c2692730fde0,624ca0bf57,llama3.1:8b,0,32,1,0.5,37,0,59,37,0.62712,97.26,logs\simulation_2025-11-17.log
20251117-123512-0-820ef2,2025-11-17T12:35:12.512101,79158238a610e39334818ac86592c2692730fde0,9db21ec60e,llama3.1:8b,0,32,3,0.3906,36,0,59,36,0.61017,96.89,logs\simulation_2025-11-17.log
20251117-123650-0-0087ed,2025-11-17T12:36:50.360830,79158238a610e39334818ac86592c2692730fde0,fc383e44a1,llama3.1:8b,0,32,3,0.4219,29,0,59,29,0.49153,91.73,logs\simulation_2025-11-17.log
20251117-123831-0-a6fd01,2025-11-17T12:38:31.251762,79158238a610e39334818ac86592c2692730fde0,27c53715d7,llama3.1:8b,0,32,3,0.4062,37,0,59,37,0.62712,94.8,logs\simulation_2025-11-17.log
20251117-124008-0-355a1b,2025-11-17T12:40:08.744201,79158238a610e39334818ac86592c2692730fde0,9a976ea63b,llama3.1:8b,0,32,4,0.4219,30,0,59,30,0.50847,91.52,logs\simulation_2025-11-17.log
20251117-124156-0-7f7044,2025-11-17T12:41:56.621404,79158238a610e39334818ac86592c2692730fde0,60436ed4f5,llama3.1:8b,0,32,3,0.4219,38,0,59,38,0.64407,101.74,logs\simulation_2025-11-17.log
20251117-124338-0-f36979,2025-11-17T12:43:38.903688,79158238a610e39334818ac86592c2692730fde0,15e3eb3d38,llama3.1:8b,0,32,3,0.5781,37,0,59,37,0.62712,96.12,logs\simulation_2025-11-17.log
20251117-124538-0-d19cd2,2025-11-17T12:45:38.219369,79158238a610e39334818ac86592c2692730fde0,6a348cce98,llama3.1:8b,0,32,4,0.3906,27,0,59,27,0.45763,113.14,logs\simulation_2025-11-17.log
20251117-124724-0-c8fad6,2025-11-17T12:47:24.476745,79158238a610e39334818ac86592c2692730fde0,dccb3082db,llama3.1:8b,0,32,3,0.5469,41,0,59,41,0.69492,100.09,logs\simulation_2025-11-17.log
20251117-124911-0-4bab21,2025-11-17T12:49:11.654234,79158238a610e39334818ac86592c2692730fde0,97cb90fa17,llama3.1:8b,0,32,3,0.4844,28,0,59,28,0.47458,101.02,logs\simulation_2025-11-17.log
20251117-125101-0-e86701,2025-11-17T12:51:01.049913,79158238a610e39334818ac86592c2692730fde0,d13017ebd3,llama3.1:8b,0,32,4,0.4844,35,0,59,35,0.59322,103.17,logs\simulation_2025-11-17.log
20251117-125240-0-d57d45,2025-11-17T12:52:40.017325,79158238a610e39334818ac86592c2692730fde0,d70b604867,llama3.1:8b,0,32,3,0.3438,31,0,59,31,0.52542,92.89,logs\simulation_2025-11-17.log
20251117-125415-0-13657e,2025-11-17T12:54:15.137837,79158238a610e39334818ac86592c2692730fde0,17f4f9a01d,llama3.1:8b,0,32,3,0.5312,41,0,59,41,0.69492,89.05,logs\simulation_2025-11-17.log
20251117-125606-0-aec6e2,2025-11-17T12:56:06.160345,79158238a610e39334818ac86592c2692730fde0,cf440b1863,llama3.1:8b,0,32,3,0.5312,46,0,59,46,0.77966,105.01,logs\simulation_2025-11-17.log
20251117-125749-0-dd8388,2025-11-17T12:57:49.250288,79158238a610e39334818ac86592c2692730fde0,50cd21770d,llama3.1:8b,0,32,3,0.5,30,0,59,30,0.50847,96.88,logs\simulation_2025-11-17.log
20251117-125928-0-13712f,2025-11-17T12:59:28.144100,79158238a610e39334818ac86592c2692730fde0,372dc3e28f,llama3.1:8b,0,32,3,0.5156,42,0,59,42,0.71186,92.86,logs\simulation_2025-11-17.log
20251117-130110-0-da96e7,2025-11-17T13:01:10.578541,79158238a610e39334818ac86592c2692730fde0,0b2e24828a,llama3.1:8b,0,32,4,0.4375,39,0,59,39,0.66102,96.25,logs\simulation_2025-11-17.log
20251117-130301-0-590abe,2025-11-17T13:03:01.040953,79158238a610e39334818ac86592c2692730fde0,76dc320375,llama3.1:8b,0,32,3,0.4688,42,0,59,42,0.71186,104.37,logs\simulation_2025-11-17.log
20251117-130451-0-5ba92e,2025-11-17T13:04:51.000258,79158238a610e39334818ac86592c2692730fde0,2710909602,llama3.1:8b,0,32,3,0.4531,30,0,59,30,0.50847,103.84,logs\simulation_2025-11-17.log
20251117-130634-0-e49162,2025-11-17T13:06:34.953226,79158238a610e39334818ac86592c2692730fde0,8f80fffa16,llama3.1:8b,0,32,3,0.4844,37,0,59,37,0.62712,97.9,logs\simulation_2025-11-17.log
20251117-130811-0-774873,2025-11-17T13:08:11.714327,79158238a610e39334818ac86592c2692730fde0,233e114130,llama3.1:8b,0,32,2,0.5469,46,0,59,46,0.77966,90.59,logs\simulation_2025-11-17.log
20251117-131022-0-558b79,2025-11-17T13:10:21.983192,79158238a610e39334818ac86592c2692730fde0,9b2b7e2f73,llama3.1:8b,0,32,2,0.6406,53,0,59,53,0.89831,123.97,logs\simulation_2025-11-17.log
20251117-131205-0-f6b2ac,2025-11-17T13:12:05.360370,79158238a610e39334818ac86592c2692730fde0,844e2abdd1,llama3.1:8b,0,32,3,0.5469,42,0,59,42,0.71186,96.03,logs\simulation_2025-11-17.log
20251117-131348-0-40d73b,2025-11-17T13:13:48.081823,79158238a610e39334818ac86592c2692730fde0,87a6285d32,llama3.1:8b,0,32,3,0.5938,46,0,59,46,0.77966,96.48,logs\simulation_2025-11-17.log
20251117-131528-0-44e50f,2025-11-17T13:15:28.447605,79158238a610e39334818ac86592c2692730fde0,37d60a58f0,llama3.1:8b,0,32,3,0.5625,47,0,59,47,0.79661,94.3,logs\simulation_2025-11-17.log
20251117-131702-0-37e766,2025-11-17T13:17:02.029355,79158238a610e39334818ac86592c2692730fde0,ed3400fdd5,llama3.1:8b,0,32,2,0.3906,30,0,59,30,0.50847,87.42,logs\simulation_2025-11-17.log
20251117-131850-0-80ebaa,2025-11-17T13:18:50.583288,79158238a610e39334818ac86592c2692730fde0,78dd4e4dcd,llama3.1:8b,0,32,1,0.5312,43,0,59,43,0.72881,102.52,logs\simulation_2025-11-17.log
20251117-132033-0-f71f56,2025-11-17T13:20:33.809435,79158238a610e39334818ac86592c2692730fde0,6b561caedc,llama3.1:8b,0,32,1,0.4219,34,0,59,34,0.57627,97.06,logs\simulation_2025-11-17.log
20251117-132218-0-a90de4,2025-11-17T13:22:18.825774,79158238a610e39334818ac86592c2692730fde0,496c851899,llama3.1:8b,0,32,1,0.375,28,0,59,28,0.47458,98.81,logs\simulation_2025-11-17.log
20251117-132406-0-af0e6d,2025-11-17T13:24:06.550222,79158238a610e39334818ac86592c2692730fde0,792e46c185,llama3.1:8b,0,32,5,0.4375,31,0,59,31,0.52542,101.57,logs\simulation_2025-11-17.log
20251117-132547-0-907050,2025-11-17T13:25:47.502376,79158238a610e39334818ac86592c2692730fde0,f451ea4e22,llama3.1:8b,0,32,1,0.6406,51,0,59,51,0.86441,94.82,logs\simulation_2025-11-17.log
20251117-132734-0-a416a5,2025-11-17T13:27:34.643428,79158238a610e39334818ac86592c2692730fde0,e7f8c28b17,llama3.1:8b,0,32,2,0.5156,45,0,59,45,0.76271,101.11,logs\simulation_2025-11-17.log
20251117-132915-0-2c47df,2025-11-17T13:29:15.385861,79158238a610e39334818ac86592c2692730fde0,22373265a6,llama3.1:8b,0,32,1,0.6406,48,0,59,48,0.81356,94.52,logs\simulation_2025-11-17.log
20251117-133051-0-eb82c8,2025-11-17T13:30:51.701402,79158238a610e39334818ac86592c2692730fde0,60ec70cf24,llama3.1:8b,0,32,2,0.375,30,0,59,30,0.50847,90.21,logs\simulation_2025-11-17.log
20251117-133232-0-0f46bb,2025-11-17T13:32:32.551264,79158238a610e39334818ac86592c2692730fde0,90e7142c58,llama3.1:8b,0,32,3,0.4062,35,0,59,35,0.59322,94.74,logs\simulation_2025-11-17.log
20251117-133414-0-15fd44,2025-11-17T13:34:14.523441,79158238a610e39334818ac86592c2692730fde0,d67a76c560,llama3.1:8b,0,32,3,0.4531,37,0,59,37,0.62712,95.94,logs\simulation_2025-11-17.log
20251117-133600-0-6ae84f,2025-11-17T13:36:00.887307,79158238a610e39334818ac86592c2692730fde0,a5231d3299,llama3.1:8b,0,32,3,0.5469,43,0,59,43,0.72881,100.34,logs\simulation_2025-11-17.log
20251117-133750-0-06ebdd,2025-11-17T13:37:50.033765,79158238a610e39334818ac86592c2692730fde0,f367f31ce7,llama3.1:8b,0,32,3,0.4844,31,0,59,31,0.52542,102.96,logs\simulation_2025-11-17.log
20251117-133951-0-2b8fab,2025-11-17T13:39:51.968562,79158238a610e39334818ac86592c2692730fde0,8ac9a28e40,llama3.1:8b,0,32,3,0.5156,37,0,59,37,0.62712,115.85,logs\simulation_2025-11-17.log
20251117-134126-0-aebace,2025-11-17T13:41:26.211754,79158238a610e39334818ac86592c2692730fde0,2f6206000a,llama3.1:8b,0,32,3,0.3594,28,0,59,28,0.47458,88.11,logs\simulation_2025-11-17.log
20251117-134305-0-2ff15b,2025-11-17T13:43:05.103432,79158238a610e39334818ac86592c2692730fde0,f587c232c4,llama3.1:8b,0,32,1,0.4375,31,0,59,31,0.52542,92.8,logs\simulation_2025-11-17.log
20251117-134458-0-f8a863,2025-11-17T13:44:58.389291,79158238a610e39334818ac86592c2692730fde0,ac94c66f3c,llama3.1:8b,0,32,3,0.4375,31,0,59,31,0.52542,107.18,logs\simulation_2025-11-17.log
20251117-134636-0-e089c4,2025-11-17T13:46:36.529066,79158238a610e39334818ac86592c2692730fde0,4a2e3baf28,llama3.1:8b,0,32,3,0.5938,41,0,59,41,0.69492,91.9,logs\simulation_2025-11-17.log
20251117-134814-0-77a060,2025-11-17T13:48:14.215860,79158238a610e39334818ac86592c2692730fde0,f7e4628e27,llama3.1:8b,0,32,3,0.5156,42,0,59,42,0.71186,91.65,logs\simulation_2025-11-17.log
20251117-134958-0-99b95c,2025-11-17T13:49:58.119665,79158238a610e39334818ac86592c2692730fde0,fceac0fae2,llama3.1:8b,0,32,3,0.4219,32,0,59,32,0.54237,97.84,logs\simulation_2025-11-17.log
20251117-135132-0-fa0172,2025-11-17T13:51:32.776916,79158238a610e39334818ac86592c2692730fde0,b677d6c736,llama3.1:8b,0,32,1,0.3906,27,0,59,27,0.45763,88.62,logs\simulation_2025-11-17.log
20251117-135313-0-9c74e6,2025-11-17T13:53:13.456893,79158238a610e39334818ac86592c2692730fde0,e6c075afd1,llama3.1:8b,0,32,1,0.4375,26,0,59,26,0.44068,94.64,logs\simulation_2025-11-17.log
20251117-135455-0-7f0663,2025-11-17T13:54:55.842655,79158238a610e39334818ac86592c2692730fde0,5f6c332754,llama3.1:8b,0,32,3,0.3906,36,0,59,36,0.61017,96.32,logs\simulation_2025-11-17.log
20251117-135627-0-56d121,2025-11-17T13:56:27.885024,79158238a610e39334818ac86592c2692730fde0,35ec5e12df,llama3.1:8b,0,32,1,0.4375,30,0,59,30,0.50847,85.91,logs\simulation_2025-11-17.log
20251117-135819-0-3fe78a,2025-11-17T13:58:19.274428,79158238a610e39334818ac86592c2692730fde0,4a88318112,llama3.1:8b,0,32,3,0.6094,48,0,59,48,0.81356,105.33,logs\simulation_2025-11-17.log
20251117-135953-0-aaa458,2025-11-17T13:59:53.651192,79158238a610e39334818ac86592c2692730fde0,9221f5b27f,llama3.1:8b,0,32,1,0.4062,32,0,59,32,0.54237,88.24,logs\simulation_2025-11-17.log
20251117-140143-0-440a91,2025-11-17T14:01:43.206673,79158238a610e39334818ac86592c2692730fde0,6fab3d09e9,llama3.1:8b,0,32,3,0.5781,42,0,59,42,0.71186,103.47,logs\simulation_2025-11-17.log
20251117-140321-0-0c1266,2025-11-17T14:03:21.332294,79158238a610e39334818ac86592c2692730fde0,848d914a6c,llama3.1:8b,0,32,3,0.4219,33,0,59,33,0.55932,91.97,logs\simulation_2025-11-17.log
20251117-140520-0-e8eb45,2025-11-17T14:05:20.648596,79158238a610e39334818ac86592c2692730fde0,106f478580,llama3.1:8b,0,32,3,0.5156,38,0,59,38,0.64407,113.22,logs\simulation_2025-11-17.log
20251117-140656-0-a61dd8,2025-11-17T14:06:56.037838,79158238a610e39334818ac86592c2692730fde0,0f122c2212,llama3.1:8b,0,32,3,0.4531,41,0,59,41,0.69492,89.36,logs\simulation_2025-11-17.log
